,cloudCover,humidity,icon,precipIntensity,pressure,temperature,visibility,windSpeed
2018-04-11 13:00:00,0.87,0.89,partly-cloudy-day,0,1009.91,47.29,6.216,9.9
2018-04-11 14:00:00,0.87,0.89,partly-cloudy-day,0,1009.3,47.29,6.216,7.65
2018-04-11 15:00:00,0.87,0.85,partly-cloudy-day,0,1008.82,47.79,5.922,9.33
2018-04-11 16:00:00,0.87,0.85,partly-cloudy-day,0,1008.78,47.16,5.884,10.4
2018-04-11 17:00:00,0.87,0.89,partly-cloudy-day,0,1008.32,45.88,5.264,7.72
2018-04-11 18:00:00,0.87,0.9,partly-cloudy-day,0,1008.11,45.58,3.474,9.51
2018-04-11 19:00:00,0.87,0.91,partly-cloudy-day,0,1008.22,45.39,2.564,7.94
2018-04-11 20:00:00,0.87,0.94,partly-cloudy-night,0,1008.42,45.47,2.312,5.53
2018-04-11 21:00:00,0.87,0.96,fog,0,1008.41,45.47,1.572,5.53
2018-04-11 22:00:00,0.87,0.97,fog,0,1008.17,45.47,1.572,6.61
2018-04-11 23:00:00,0.87,0.97,fog,0,1007.92,45.47,1.572,6.1
2018-04-12 00:00:00,0.87,0.97,fog,0,1007.61,45.47,1.904,6.17
2018-04-12 01:00:00,0.87,0.96,fog,0,1007.22,45.47,1.904,7.16
2018-04-12 02:00:00,0.87,0.93,partly-cloudy-night,0,1006.86,45.39,2.233,7.9
2018-04-12 03:00:00,0.87,0.93,partly-cloudy-night,0.001,1006.57,44.79,2.523,6.66
2018-04-12 04:00:00,0.87,0.93,partly-cloudy-night,0,1006.16,44.79,2.854,6.1
2018-04-12 05:00:00,0.87,0.96,partly-cloudy-night,0,1006.21,43.98,3.147,8.2
2018-04-12 06:00:00,0.87,0.96,fog,0,1006.01,43.98,1.828,5.67
2018-04-12 07:00:00,0.87,0.96,fog,0,1006.31,43.98,1.244,4.04
2018-04-12 08:00:00,1,0.91,fog,0,1006.47,45.39,1.031,3.92
2018-04-12 09:00:00,1,0.96,fog,0,1006.72,45.47,1.215,4.48
2018-04-12 10:00:00,1,0.95,fog,0,1006.66,45.88,1.251,4.54
2018-04-12 11:00:00,1,0.94,fog,0,1006.56,46.38,1.446,2.92
2018-04-12 12:00:00,1,0.97,fog,0,1006.76,45.88,1.446,6.03
2018-04-12 13:00:00,0.87,0.95,partly-cloudy-day,0,1006.61,46.38,2.416,4.48
2018-04-12 14:00:00,0.87,0.96,partly-cloudy-day,0,1006.21,45.88,2.743,6.1
2018-04-12 15:00:00,0.87,0.94,partly-cloudy-day,0,1005.96,46.38,2.89,4.97
2018-04-12 16:00:00,0.87,0.9,partly-cloudy-day,0,1005.71,45.88,3.18,6.03
2018-04-12 17:00:00,0.87,0.89,partly-cloudy-day,0,1005.71,45.88,3.18,5.77
2018-04-12 18:00:00,0.87,0.89,partly-cloudy-day,0,1005.76,45.88,3.18,6.56
2018-04-12 19:00:00,0.87,0.89,partly-cloudy-day,0,1005.65,45.88,3.18,4.48
2018-04-12 20:00:00,0.87,0.91,partly-cloudy-night,0,1005.85,45.39,4.346,4.48
2018-04-12 21:00:00,0.87,0.91,partly-cloudy-night,0,1005.86,45.39,4.346,4.48
2018-04-12 22:00:00,0.87,0.91,partly-cloudy-night,0,1005.81,45.39,4.346,3.98
2018-04-12 23:00:00,0.87,0.91,partly-cloudy-night,0,1005.56,45.39,3.765,4.48
2018-04-13 00:00:00,0.87,0.91,partly-cloudy-night,0,1005.65,45.39,3.438,2.85
2018-04-13 01:00:00,0.87,0.91,partly-cloudy-night,0,1005.56,45.39,3.474,4.48
2018-04-13 02:00:00,0.87,0.91,partly-cloudy-night,0,1005.5,45.39,3.147,2.85
2018-04-13 03:00:00,0.87,0.91,partly-cloudy-night,0,1005.41,45.28,3.438,3.18
2018-04-13 04:00:00,0.87,0.94,partly-cloudy-night,0,1005.36,44.56,3.765,2.85
2018-04-13 05:00:00,0.87,0.96,partly-cloudy-night,0,1005.26,43.98,3.108,2.85
2018-04-13 06:00:00,0.87,0.96,fog,0,1005.85,43.98,1.993,4.41
2018-04-13 07:00:00,0.87,0.96,fog,0,1006.16,43.98,1.244,3.84
2018-04-13 08:00:00,0.87,0.94,fog,0,1006.16,44.49,1.904,4.97
2018-04-13 09:00:00,0.87,0.91,partly-cloudy-day,0,1006.31,45.47,2.89,3.92
2018-04-13 10:00:00,0.75,0.94,partly-cloudy-day,0,1006.55,46.38,3.841,2.85
2018-04-13 11:00:00,0.87,0.89,partly-cloudy-day,0,1006.7,47.74,6.216,2.15
2018-04-13 12:00:00,0.87,0.85,partly-cloudy-day,0,1007.11,49.19,6.216,2.18
2018-04-13 13:00:00,0.75,0.87,partly-cloudy-day,0,1007.41,48.69,6.216,0.5
2018-04-13 14:00:00,0.75,0.87,partly-cloudy-day,0,1007.61,48.19,6.216,0.5
2018-04-13 15:00:00,0.75,0.9,partly-cloudy-day,0,1007.81,48.13,6.216,4.54
2018-04-13 16:00:00,0.75,0.88,partly-cloudy-day,0,1008.11,48.13,4.567,4.7
2018-04-13 17:00:00,0.87,0.85,partly-cloudy-day,0,1008.37,48.96,4.072,2.18
2018-04-13 18:00:00,0.75,0.86,partly-cloudy-day,0,1008.73,49.09,5.557,3.92
2018-04-13 19:00:00,0.6,0.92,partly-cloudy-day,0,1009.28,46.79,3.906,3.98
2018-04-13 20:00:00,0.75,0.92,partly-cloudy-night,0,1009.87,46.32,3.906,2.85
2018-04-13 21:00:00,0.75,0.92,partly-cloudy-night,0,1010.36,46.32,6.216,2.35
2018-04-13 22:00:00,0.75,0.94,partly-cloudy-night,0,1010.7,45.65,6.216,2.35
2018-04-13 23:00:00,0.75,0.91,partly-cloudy-night,0,1011.06,45.39,6.216,2.96
2018-04-14 00:00:00,0.75,0.84,partly-cloudy-night,0,1011.51,47.51,6.216,2.5
2018-04-14 01:00:00,0.75,0.8,partly-cloudy-night,0,1011.5,47.25,6.216,8.76
2018-04-14 02:00:00,0.27,0.81,partly-cloudy-night,0,1011.46,46.98,6.216,5.06
2018-04-14 03:00:00,0.27,0.9,partly-cloudy-night,0,1011.66,44.88,6.216,4.29
2018-04-14 04:00:00,0.15,0.88,partly-cloudy-night,0,1011.56,46.31,6.216,5.56
2018-04-14 05:00:00,0.35,0.88,partly-cloudy-night,0,1012.17,46.31,6.216,4.04
2018-04-14 06:00:00,0.75,0.88,partly-cloudy-day,0,1012.36,46.79,6.216,4.37
2018-04-14 07:00:00,0.58,0.9,partly-cloudy-day,0.003,1012.23,47.55,5.557,5.53
2018-04-14 08:00:00,0.75,0.84,partly-cloudy-day,0,1012.45,50.96,5.884,7.6
2018-04-14 09:00:00,0.75,0.83,partly-cloudy-day,0,1012.77,51.43,5.884,8.88
2018-04-14 10:00:00,0.75,0.84,partly-cloudy-day,0,1012.91,50.93,6.216,8.1
2018-04-14 11:00:00,0.75,0.85,partly-cloudy-day,0,1012.91,52.37,5.884,7.46
2018-04-14 12:00:00,0.75,0.78,partly-cloudy-day,0,1012.91,53.79,5.884,10.88
2018-04-14 13:00:00,0.75,0.82,partly-cloudy-day,0,1013.2,52.28,5.884,12.59
2018-04-14 14:00:00,0.75,0.79,partly-cloudy-day,0,1012.92,52.83,5.884,10.52
2018-04-14 15:00:00,0.75,0.75,partly-cloudy-day,0,1012.52,54.47,5.884,10.52
2018-04-14 16:00:00,0.75,0.75,partly-cloudy-day,0,1012.23,53.26,4.897,8.71
2018-04-14 17:00:00,0.75,0.73,partly-cloudy-day,0,1011.61,53.3,5.223,10.52
2018-04-14 18:00:00,0.75,0.77,partly-cloudy-day,0,1011.56,51.99,5.223,8.67
2018-04-14 19:00:00,0.75,0.85,partly-cloudy-day,0,1011.37,49.37,4.897,7.21
2018-04-14 20:00:00,0.87,0.86,partly-cloudy-night,0,1011.5,49.32,6.216,8.06
2018-04-14 21:00:00,0.75,0.84,partly-cloudy-night,0,1010.7,49.19,6.216,6.94
2018-04-14 22:00:00,0.75,0.86,partly-cloudy-night,0,1010.4,48.67,6.216,7.97
2018-04-14 23:00:00,0.75,0.88,partly-cloudy-night,0,1009.4,48.73,6.216,10
2018-04-15 00:00:00,0.75,0.91,partly-cloudy-night,0,1008.7,48.33,6.216,8.29
2018-04-15 01:00:00,0.75,0.92,partly-cloudy-night,0,1008.19,48.08,5.557,9.05
2018-04-15 02:00:00,0.75,0.91,partly-cloudy-night,0,1007.4,47.21,5.223,10.39
2018-04-15 03:00:00,0.75,0.91,partly-cloudy-night,0,1006.91,47.21,3.181,11.19
2018-04-15 04:00:00,0.75,0.9,partly-cloudy-night,0,1005.47,47.25,4.567,8.97
2018-04-15 05:00:00,0.87,0.9,partly-cloudy-night,0,1004.67,47.26,6.216,9.96
2018-04-15 06:00:00,0.75,0.88,partly-cloudy-day,0,1004.29,48.57,6.216,13.61
2018-04-15 07:00:00,0.75,0.9,rain,0.006,1003.4,48.49,4.897,14.04
2018-04-15 08:00:00,0.75,0.92,partly-cloudy-day,0.019,1002.9,48.37,2.905,13.74
2018-04-15 09:00:00,0.75,0.94,rain,0.016,1002.2,47.68,3.578,16.1
2018-04-15 10:00:00,0.75,0.91,rain,0.01,1001.9,48.82,3.944,13.25
2018-04-15 11:00:00,0.75,0.92,partly-cloudy-day,0.004,1001.6,48.98,4.237,12.88
2018-04-15 12:00:00,0.75,0.92,partly-cloudy-day,0.003,1001.06,49.37,4.237,11.02
2018-04-15 13:00:00,0.75,0.93,partly-cloudy-day,0,1000.67,49.56,4.567,14.42
2018-04-15 14:00:00,0.75,0.94,partly-cloudy-day,0.007,1000.02,49.56,4.567,12.14
2018-04-15 15:00:00,0.75,0.92,rain,0.003,999.53,50.4,5.557,13.98
2018-04-15 16:00:00,0.75,0.91,partly-cloudy-day,0.002,998.77,50.67,5.557,13.12
2018-04-15 17:00:00,0.75,0.9,partly-cloudy-day,0.002,998.48,50.67,5.557,10.39
2018-04-15 18:00:00,0.75,0.9,partly-cloudy-day,0,998.43,49.26,5.557,9.4
2018-04-15 19:00:00,0.75,0.9,partly-cloudy-day,0,998.46,49.56,5.557,8.21
2018-04-15 20:00:00,0.75,0.9,partly-cloudy-night,0,998.82,49.56,5.884,6.62
2018-04-15 21:00:00,0.75,0.85,partly-cloudy-night,0,999.12,50.4,6.216,6.97
2018-04-15 22:00:00,0.75,0.81,partly-cloudy-night,0,999.37,50.4,6.216,8.4
2018-04-15 23:00:00,0.75,0.81,partly-cloudy-night,0,999.61,50.4,6.216,13.83
2018-04-16 00:00:00,0.75,0.81,partly-cloudy-night,0,1000.35,50.4,6.216,12.84
2018-04-16 01:00:00,0.75,0.88,partly-cloudy-night,0,1001.05,49.3,6.216,8.46
2018-04-16 02:00:00,0.75,0.9,partly-cloudy-night,0,1001.76,49.19,6.216,8.46
2018-04-16 03:00:00,0.75,0.85,partly-cloudy-night,0,1002.2,49.05,5.884,10.02
2018-04-16 04:00:00,0.75,0.8,partly-cloudy-night,0,1002.81,48.83,6.216,9.6
2018-04-16 05:00:00,0.75,0.86,partly-cloudy-night,0,1003.46,46.25,6.216,5.95
2018-04-16 06:00:00,0.44,0.83,partly-cloudy-day,0,1004.41,45.87,6.216,6.42
2018-04-16 07:00:00,0.19,0.79,partly-cloudy-day,0,1004.96,47.28,6.216,7.47
2018-04-16 08:00:00,0.19,0.72,partly-cloudy-day,0,1005.26,50.03,6.216,10.79
2018-04-16 09:00:00,0.58,0.67,partly-cloudy-day,0,1005.55,52.37,6.216,12.31
2018-04-16 10:00:00,0.75,0.7,partly-cloudy-day,0,1005.56,52.67,6.216,12.78
2018-04-16 11:00:00,0.75,0.63,partly-cloudy-day,0,1005.02,54.39,6.216,15.76
2018-04-16 12:00:00,0.75,0.67,partly-cloudy-day,0,1004.82,53.79,6.216,15.16
2018-04-16 13:00:00,0.75,0.63,partly-cloudy-day,0,1004.77,54.26,6.216,14.22
2018-04-16 14:00:00,0.75,0.67,partly-cloudy-day,0,1004.58,53.79,6.216,15.16
2018-04-16 15:00:00,0.75,0.65,partly-cloudy-day,0,1004.33,53.79,6.216,17.15
2018-04-16 16:00:00,0.75,0.78,partly-cloudy-day,0,1004.12,51.89,6.216,16.21
2018-04-16 17:00:00,0.75,0.78,partly-cloudy-day,0,1003.62,51.43,6.216,18.69
2018-04-16 18:00:00,0.75,0.81,partly-cloudy-day,0,1003.22,50.47,6.216,18.69
2018-04-16 19:00:00,0.75,0.85,partly-cloudy-day,0,1002.72,50.47,6.216,20.66
2018-04-16 20:00:00,0.75,0.86,partly-cloudy-night,0,1002.58,50.4,6.216,21.53
2018-04-16 21:00:00,0.75,0.86,rain,0.003,1001.92,50.4,5.591,20.14
2018-04-16 22:00:00,0.75,0.86,partly-cloudy-night,0.005,1001.53,50.67,5.922,18.68
2018-04-16 23:00:00,0.75,0.86,partly-cloudy-night,0.009,1001.19,50.67,6.216,20.01
2018-04-17 00:00:00,0.75,0.9,partly-cloudy-night,0.014,1000.54,50.67,6.216,18.49
2018-04-17 01:00:00,0.75,0.86,partly-cloudy-night,0.018,999.9,52.26,6.216,19.08
2018-04-17 02:00:00,0.75,0.86,partly-cloudy-night,0.013,999.49,52.26,6.216,15.62
2018-04-17 03:00:00,0.75,0.85,partly-cloudy-night,0.018,999.28,53.84,5.922,13.71
2018-04-17 04:00:00,0.75,0.88,partly-cloudy-night,0.026,999.96,52.71,5.922,13.6
2018-04-17 05:00:00,0.75,0.8,partly-cloudy-night,0.027,1000.57,52.71,6.216,17.08
2018-04-17 06:00:00,0.75,0.81,partly-cloudy-day,0.015,1001.61,52.26,6.216,13.29
2018-04-17 07:00:00,0.75,0.8,partly-cloudy-day,0.005,1002.51,52.71,6.216,10.67
2018-04-17 08:00:00,0.75,0.84,partly-cloudy-day,0.005,1002.86,53.01,6.216,11.64
2018-04-17 09:00:00,0.75,0.85,partly-cloudy-day,0.01,1003.35,53.89,6.216,14.69
2018-04-17 10:00:00,0.58,0.75,partly-cloudy-day,0.007,1003.81,56.16,6.216,20.35
2018-04-17 11:00:00,0.58,0.71,partly-cloudy-day,0,1004.46,58.07,6.216,18.24
2018-04-17 12:00:00,0.44,0.65,partly-cloudy-day,0,1005.4,59.65,6.216,21.79
2018-04-17 13:00:00,0.58,0.65,partly-cloudy-day,0,1006.4,59.32,6.216,22.54
2018-04-17 14:00:00,0.58,0.61,partly-cloudy-day,0,1007.21,60.28,6.216,20.87
2018-04-17 15:00:00,0.58,0.66,partly-cloudy-day,0,1007.8,59.48,6.216,21.99
2018-04-17 16:00:00,0.75,0.66,partly-cloudy-day,0,1008.32,59.87,6.216,18.74
2018-04-17 17:00:00,0.75,0.7,partly-cloudy-day,0,1009.07,58.07,6.216,17.17
2018-04-17 18:00:00,0.75,0.71,partly-cloudy-day,0,1010.22,56.28,6.216,14.81
2018-04-17 19:00:00,0.75,0.73,partly-cloudy-day,0,1011.21,55.43,6.216,16.04
2018-04-17 20:00:00,0.58,0.76,partly-cloudy-night,0,1012.61,53.96,6.216,13.92
2018-04-17 21:00:00,0.3,0.79,partly-cloudy-night,0,1013.25,53.26,6.216,10.67
2018-04-17 22:00:00,0.44,0.81,partly-cloudy-night,0,1014.01,52.67,6.216,10.45
2018-04-17 23:00:00,0.6,0.81,partly-cloudy-night,0,1014.21,52.67,6.216,8.63
2018-04-18 00:00:00,0.75,0.85,partly-cloudy-night,0,1014.75,52.67,6.216,9.4
2018-04-18 01:00:00,0.75,0.84,partly-cloudy-night,0,1015.1,52.67,6.216,6.29
2018-04-18 02:00:00,0.75,0.84,partly-cloudy-night,0,1015.17,52.8,5.557,7.82
2018-04-18 03:00:00,0.75,0.9,partly-cloudy-night,0,1015.62,51.21,4.897,5.53
2018-04-18 04:00:00,0.75,0.92,partly-cloudy-night,0,1015.51,51.48,5.557,5.56
2018-04-18 05:00:00,0.75,0.92,partly-cloudy-night,0,1015.91,51.48,5.557,6.5
2018-04-18 06:00:00,0.75,0.86,partly-cloudy-day,0,1016.15,54.11,6.216,7.56
2018-04-18 07:00:00,0.75,0.86,partly-cloudy-day,0,1017.21,55.71,6.216,11.07
2018-04-18 08:00:00,0.75,0.8,partly-cloudy-day,0,1017.71,56.3,6.216,12.62
2018-04-18 09:00:00,0.75,0.77,partly-cloudy-day,0,1018.99,57.29,6.216,8.67
2018-04-18 10:00:00,0.75,0.89,partly-cloudy-day,0,1018.88,55.69,6.216,11.38
2018-04-18 11:00:00,0.75,0.86,partly-cloudy-day,0,1018.54,55.98,6.216,12.82
2018-04-18 12:00:00,0.75,0.74,partly-cloudy-day,0,1018.81,59.5,6.216,13.98
2018-04-18 13:00:00,0.75,0.74,partly-cloudy-day,0,1018.7,60.49,6.216,15
2018-04-18 14:00:00,0.75,0.72,partly-cloudy-day,0,1018.29,60.97,6.216,16.36
2018-04-18 15:00:00,0.75,0.7,partly-cloudy-day,0,1018.1,61.27,6.216,14.69
2018-04-18 16:00:00,0.6,0.72,partly-cloudy-day,0,1017.84,59.17,6.216,12.82
2018-04-18 17:00:00,0.6,0.68,partly-cloudy-day,0,1017.37,60.86,6.216,16.27
2018-04-18 18:00:00,0.3,0.6,partly-cloudy-day,0,1016.98,63.26,6.216,17.89
2018-04-18 19:00:00,0.3,0.62,partly-cloudy-day,0,1017.12,61.37,6.216,15.76
2018-04-18 20:00:00,0.44,0.74,partly-cloudy-night,0,1017.66,57.67,6.216,14.47
2018-04-18 21:00:00,0.75,0.76,partly-cloudy-night,0,1017.95,56.3,6.216,13.29
2018-04-18 22:00:00,0.75,0.8,partly-cloudy-night,0,1018.39,55.8,6.216,11.57
2018-04-18 23:00:00,0.75,0.8,partly-cloudy-night,0,1018.72,54.58,6.216,5.61
2018-04-19 00:00:00,0.6,0.84,partly-cloudy-night,0,1019.15,54.87,6.216,8.05
2018-04-19 01:00:00,0.75,0.83,partly-cloudy-night,0,1019.1,53.62,6.216,4.92
2018-04-19 02:00:00,0.75,0.83,partly-cloudy-night,0,1019.05,54.11,6.216,5.91
2018-04-19 03:00:00,0.75,0.88,partly-cloudy-night,0,1019.15,51.71,6.216,6.97
2018-04-19 04:00:00,0.6,0.91,partly-cloudy-night,0,1019.12,51,6.216,5.22
2018-04-19 05:00:00,0.75,0.93,partly-cloudy-night,0,1019.42,50.45,6.216,5.3
2018-04-19 06:00:00,0.75,0.9,partly-cloudy-day,0,1019.76,51.21,6.216,7.03
2018-04-19 07:00:00,0.75,0.91,partly-cloudy-day,0,1020.52,52.53,5.884,6.97
2018-04-19 08:00:00,0.75,0.85,partly-cloudy-day,0,1020.95,55.69,6.216,8.66
2018-04-19 09:00:00,0.75,0.8,partly-cloudy-day,0,1021.16,57.2,6.216,8.76
2018-04-19 10:00:00,0.75,0.79,partly-cloudy-day,0,1021.75,56.97,6.216,10.2
2018-04-19 11:00:00,0.75,0.71,partly-cloudy-day,0,1022.15,59.94,6.216,10.64
2018-04-19 12:00:00,0.75,0.66,partly-cloudy-day,0,1022.23,61.53,6.216,10.52
2018-04-19 13:00:00,0.6,0.63,partly-cloudy-day,0,1022.26,63.47,6.216,10.95
2018-04-19 14:00:00,0.44,0.59,partly-cloudy-day,0,1022.44,64.32,6.216,10.39
2018-04-19 15:00:00,0.44,0.56,partly-cloudy-day,0,1022.26,64.43,6.216,9.21
2018-04-19 16:00:00,0.44,0.56,partly-cloudy-day,0,1022.6,65.27,6.216,8.66
2018-04-19 17:00:00,0.44,0.6,partly-cloudy-day,0,1022.66,64.43,6.216,5.91
2018-04-19 18:00:00,0.44,0.69,partly-cloudy-day,0,1022.75,60.56,6.216,6.68
2018-04-19 19:00:00,0.44,0.7,partly-cloudy-day,0,1022.97,59.41,6.216,4.54
2018-04-19 20:00:00,0.44,0.85,partly-cloudy-night,0,1023.4,54.39,6.216,5.11
2018-04-19 21:00:00,0.44,0.83,partly-cloudy-night,0,1023.92,52.13,6.216,5.68
2018-04-19 22:00:00,0.32,0.85,partly-cloudy-night,0,1023.96,51.54,6.216,4.89
2018-04-19 23:00:00,0.32,0.85,partly-cloudy-night,0,1024.19,51.18,6.216,5.72
2018-04-20 00:00:00,0.19,0.85,partly-cloudy-night,0,1024.34,50.86,6.216,6.61
2018-04-20 01:00:00,0.19,0.81,partly-cloudy-night,0,1024.56,50.25,6.216,4.97
2018-04-20 02:00:00,0.32,0.83,partly-cloudy-night,0,1024.47,48.83,6.216,4.97
2018-04-20 03:00:00,0.29,0.85,partly-cloudy-night,0,1024.34,46.84,6.216,4.04
2018-04-20 04:00:00,0.29,0.87,partly-cloudy-night,0,1024.52,44.25,6.216,4.04
2018-04-20 05:00:00,0.19,0.86,partly-cloudy-night,0,1024.62,44.79,6.216,5.06
2018-04-20 06:00:00,0.19,0.9,partly-cloudy-day,0,1024.99,42.26,6.216,2.92
2018-04-20 07:00:00,0.19,0.83,partly-cloudy-day,0,1025.16,49.92,6.216,7.52
2018-04-20 08:00:00,0.19,0.7,partly-cloudy-day,0,1025.37,54.19,6.216,5.36
2018-04-20 09:00:00,0.19,0.69,partly-cloudy-day,0,1025.66,56.35,6.216,6.72
2018-04-20 10:00:00,0.44,0.71,partly-cloudy-day,0,1025.7,56.3,6.216,7.47
2018-04-20 11:00:00,0.58,0.7,partly-cloudy-day,0,1025.75,57.12,6.216,7.21
2018-04-20 12:00:00,0.75,0.57,partly-cloudy-day,0,1025.61,60.09,6.216,8.67
2018-04-20 13:00:00,0.58,0.56,partly-cloudy-day,0,1025.32,61.49,6.216,7.65
2018-04-20 14:00:00,0.44,0.51,partly-cloudy-day,0,1024.9,63.34,6.216,10.29
2018-04-20 15:00:00,0.44,0.5,partly-cloudy-day,0,1024.76,63.34,6.216,11.39
2018-04-20 16:00:00,0.44,0.53,partly-cloudy-day,0,1024.67,61.82,6.216,10.29
2018-04-20 17:00:00,0.44,0.53,partly-cloudy-day,0,1024.41,61.82,6.216,8.05
2018-04-20 18:00:00,0.44,0.51,partly-cloudy-day,0,1024.11,61.5,6.216,5.82
2018-04-20 19:00:00,0.44,0.6,partly-cloudy-day,0,1024.32,56.49,6.216,5.82
2018-04-20 20:00:00,0.15,0.69,partly-cloudy-night,0,1024.76,51.01,6.216,3.36
2018-04-20 21:00:00,0.19,0.75,partly-cloudy-night,0,1024.95,48.48,6.216,2.24
2018-04-20 22:00:00,0.19,0.78,partly-cloudy-night,0,1024.62,46.49,6.216,1.11
2018-04-20 23:00:00,0.19,0.82,partly-cloudy-night,0,1024.31,44.49,6.216,0
2018-04-21 00:00:00,0.19,0.84,partly-cloudy-night,0,1024.15,41.75,6.216,2.24
2018-04-21 01:00:00,0.19,0.83,partly-cloudy-night,0,1023.92,40.23,6.216,5.82
2018-04-21 02:00:00,0.19,0.89,partly-cloudy-night,0,1023.46,40.23,6.216,3.36
2018-04-21 03:00:00,0.19,0.86,partly-cloudy-night,0,1023.01,40.23,6.216,2.24
2018-04-21 04:00:00,0.19,0.89,partly-cloudy-night,0,1022.51,40.52,6.216,3.36
2018-04-21 05:00:00,0.19,0.83,partly-cloudy-night,0,1022.08,40.23,6.216,0
2018-04-21 06:00:00,0.19,0.95,partly-cloudy-day,0,1021.61,40.52,6.216,5.82
2018-04-21 07:00:00,0.19,0.71,partly-cloudy-day,0,1020.96,50.74,6.216,5.82
2018-04-21 08:00:00,0.15,0.7,partly-cloudy-day,0,1020.36,54.34,6.216,5.82
2018-04-21 09:00:00,0.15,0.6,partly-cloudy-day,0,1019.73,58.5,6.216,3.36
2018-04-21 10:00:00,0.16,0.52,partly-cloudy-day,0,1018.93,60.5,6.216,8.05
2018-04-21 11:00:00,0.19,0.52,partly-cloudy-day,0,1017.97,62.5,6.216,10.29
2018-04-21 12:00:00,0.19,0.44,partly-cloudy-day,0,1017.11,65.41,6.216,5.82
2018-04-21 13:00:00,0.19,0.43,partly-cloudy-day,0,1016.34,67.22,6.216,6.93
2018-04-21 14:00:00,0.19,0.41,partly-cloudy-day,0,1015.23,67.22,6.216,12.76
2018-04-21 15:00:00,0.19,0.38,partly-cloudy-day,0,1013.91,67.22,6.216,12.76
2018-04-21 16:00:00,0.29,0.47,partly-cloudy-day,0,1013.24,67.22,6.216,12.76
2018-04-21 17:00:00,0.15,0.47,partly-cloudy-day,0,1012.08,66.51,6.216,10.29
2018-04-21 18:00:00,0.19,0.5,partly-cloudy-day,0,1011.17,63.49,6.216,8.05
2018-04-21 19:00:00,0.13,0.58,partly-cloudy-day,0,1010.37,59.5,6.216,5.82
2018-04-21 20:00:00,0.18,0.6,partly-cloudy-night,0,1009.97,56.49,6.216,6.93
2018-04-21 21:00:00,0.56,0.64,partly-cloudy-night,0,1009.71,54.61,6.216,3.36
2018-04-21 22:00:00,0.63,0.49,partly-cloudy-night,0,1008.92,54.51,6.216,5.82
2018-04-21 23:00:00,0.56,0.36,partly-cloudy-night,0,1008.61,54.61,6.216,8.05
2018-04-22 00:00:00,0.62,0.47,partly-cloudy-night,0,1008.6,51.01,6.216,13.88
2018-04-22 01:00:00,0.56,0.48,partly-cloudy-night,0,1007.9,51.01,6.216,10.29
2018-04-22 02:00:00,0.68,0.48,partly-cloudy-night,0,1007.15,51.01,6.216,12.76
2018-04-22 03:00:00,0.68,0.6,partly-cloudy-night,0,1006.7,51.01,6.216,12.76
2018-04-22 04:00:00,0.75,0.67,partly-cloudy-night,0,1006.52,50.49,6.216,11.39
2018-04-22 05:00:00,0.75,0.84,partly-cloudy-night,0,1006.11,47.42,6.216,10.29
2018-04-22 06:00:00,0.75,0.9,partly-cloudy-day,0,1006.18,47.42,6.216,6.93
2018-04-22 07:00:00,0.75,0.9,partly-cloudy-day,0,1006.55,49.22,4.098,11.39
2018-04-22 08:00:00,0.75,0.9,partly-cloudy-day,0,1006.64,49.22,6.216,14.99
2018-04-22 09:00:00,0.75,0.84,partly-cloudy-day,0,1006.95,51.01,6.216,13.88
2018-04-22 10:00:00,0.75,0.79,partly-cloudy-day,0,1007.05,52.81,6.216,10.29
2018-04-22 11:00:00,0.75,0.74,partly-cloudy-day,0,1007.05,52.81,6.216,17.22
2018-04-22 12:00:00,0.75,0.62,partly-cloudy-day,0,1006.8,58.22,6.216,18.36
2018-04-22 13:00:00,0.75,0.62,partly-cloudy-day,0,1006.69,57.5,6.216,17.22
2018-04-22 14:00:00,0.58,0.64,partly-cloudy-day,0,1006.8,56.42,6.216,23.04
2018-04-22 15:00:00,0.75,0.58,partly-cloudy-day,0,1006.89,57.5,6.216,21.93
2018-04-22 16:00:00,0.75,0.6,partly-cloudy-day,0,1007,56.49,6.216,19.68
2018-04-22 17:00:00,0.75,0.62,partly-cloudy-day,0,1007.3,56.42,6.216,11.39
2018-04-22 18:00:00,0.75,0.74,partly-cloudy-day,0,1007.6,52.81,6.216,16.1
2018-04-22 19:00:00,0.6,0.69,partly-cloudy-day,0,1008.2,52.49,6.216,18.36
2018-04-22 20:00:00,0.75,0.73,partly-cloudy-night,0,1009,51.01,6.216,18.36
2018-04-22 21:00:00,0.75,0.74,partly-cloudy-night,0,1009.85,51.01,6.216,20.8
2018-04-22 22:00:00,0.75,0.78,partly-cloudy-night,0,1010.29,49.22,6.216,18.36
2018-04-22 23:00:00,0.75,0.78,partly-cloudy-night,0,1011.24,49.22,6.216,19.68
2018-04-23 00:00:00,0.75,0.78,partly-cloudy-night,0,1011.35,49.22,6.216,17.22
2018-04-23 01:00:00,0.75,0.78,partly-cloudy-night,0,1011.8,49.22,6.216,16.1
2018-04-23 02:00:00,0.75,0.79,partly-cloudy-night,0,1011.96,48.95,6.216,14.99
2018-04-23 03:00:00,0.75,0.74,partly-cloudy-night,0,1012.55,48.95,6.216,16.1
2018-04-23 04:00:00,0.75,0.7,partly-cloudy-night,0,1012.55,48.48,6.216,14.99
2018-04-23 05:00:00,0.75,0.72,partly-cloudy-night,0,1012.75,48.48,6.216,12.76
